"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"Bundestagswahl 2017: Facebook löscht zehntausende Konten wegen Falschmeldungen im Wahlkampf",0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00133630289532294,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.9728285077951,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00089086859688196,0.00044543429844098,0.00089086859688196,0.00133630289532294,0.00044543429844098,0.00044543429844098,0.00089086859688196,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00089086859688196,0.00133630289532294,0.00089086859688196,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00044543429844098,0.00089086859688196,0.00044543429844098
"Fake News: Die Deutschen wollen ein Gesetz gegen Falschmeldungen",0.00740740740740741,0.0037037037037037,0.00185185185185185,0.166666666666667,0.0037037037037037,0.00925925925925926,0.00185185185185185,0.00740740740740741,0.00185185185185185,0.00185185185185185,0.0037037037037037,0.0166666666666667,0.00185185185185185,0.00740740740740741,0.00555555555555556,0.00185185185185185,0.0037037037037037,0.00185185185185185,0.0037037037037037,0.00925925925925926,0.00925925925925926,0.0148148148148148,0.00185185185185185,0.00185185185185185,0.00185185185185185,0.00185185185185185,0.0037037037037037,0.00185185185185185,0.0037037037037037,0.00925925925925926,0.00925925925925926,0.296296296296296,0.00185185185185185,0.0037037037037037,0.00185185185185185,0.00555555555555556,0.00185185185185185,0.0037037037037037,0.00185185185185185,0.00925925925925926,0.0037037037037037,0.00185185185185185,0.00555555555555556,0.00185185185185185,0.0037037037037037,0.0037037037037037,0.0037037037037037,0.00185185185185185,0.325925925925926,0.00185185185185185
"Presseschau: „Die AfD muss sich hinter Petry stellen“ - FOCUS Online",0.00431965442764579,0.00647948164146868,0.349892008639309,0.00863930885529158,0.00647948164146868,0.00215982721382289,0.00863930885529158,0.00215982721382289,0.00215982721382289,0.00215982721382289,0.00215982721382289,0.00215982721382289,0.00431965442764579,0.0107991360691145,0.00863930885529158,0.00863930885529158,0.0129589632829374,0.00431965442764579,0.00215982721382289,0.00431965442764579,0.00431965442764579,0.00431965442764579,0.00647948164146868,0.00215982721382289,0.00215982721382289,0.00215982721382289,0.0129589632829374,0.0129589632829374,0.00215982721382289,0.00431965442764579,0.00431965442764579,0.339092872570194,0.00863930885529158,0.019438444924406,0.00431965442764579,0.0129589632829374,0.00215982721382289,0.00215982721382289,0.0172786177105832,0.0215982721382289,0.00215982721382289,0.00863930885529158,0.00215982721382289,0.00431965442764579,0.0151187904967603,0.00647948164146868,0.00431965442764579,0.00863930885529158,0.00431965442764579,0.00431965442764579
"Gamescom 2017 mit Angela Merkel: Gute Multiplayer-Games zum Warmspielen - SPIEGEL ONLINE",0.0149892933618844,0.00428265524625268,0.00214132762312634,0.00428265524625268,0.00856531049250535,0.00428265524625268,0.00428265524625268,0.00856531049250535,0.00214132762312634,0.00642398286937901,0.233404710920771,0.00428265524625268,0.00428265524625268,0.00428265524625268,0.0235546038543897,0.00214132762312634,0.00642398286937901,0.00214132762312634,0.00642398286937901,0.00428265524625268,0.00214132762312634,0.00856531049250535,0.00856531049250535,0.0149892933618844,0.00428265524625268,0.0342612419700214,0.0235546038543897,0.00428265524625268,0.0663811563169165,0.00856531049250535,0.00214132762312634,0.329764453961456,0.00642398286937901,0.00642398286937901,0.0214132762312634,0.00214132762312634,0.00642398286937901,0.00428265524625268,0.00214132762312634,0.00856531049250535,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.0107066381156317,0.00428265524625268,0.00214132762312634,0.00214132762312634,0.00856531049250535,0.0214132762312634,0.0278372591006424
"Flüchtlingskrise im News-Ticker: AfD will Mittelmeerroute vollständig schließen - FOCUS Online",0.00510204081632653,0.0306122448979592,0.076530612244898,0.0204081632653061,0.0204081632653061,0.0102040816326531,0.00510204081632653,0.00510204081632653,0.0153061224489796,0.0153061224489796,0.00510204081632653,0.0510204081632653,0.0102040816326531,0.00510204081632653,0.0102040816326531,0.0255102040816327,0.0306122448979592,0.00510204081632653,0.00510204081632653,0.0459183673469388,0.0969387755102041,0.0204081632653061,0.0255102040816327,0.0102040816326531,0.0204081632653061,0.00510204081632653,0.0102040816326531,0.00510204081632653,0.00510204081632653,0.00510204081632653,0.0153061224489796,0.127551020408163,0.0204081632653061,0.00510204081632653,0.0102040816326531,0.0102040816326531,0.0153061224489796,0.0306122448979592,0.00510204081632653,0.0204081632653061,0.0510204081632653,0.00510204081632653,0.0102040816326531,0.00510204081632653,0.00510204081632653,0.0306122448979592,0.00510204081632653,0.00510204081632653,0.00510204081632653,0.0153061224489796
"Bundestagswahl: Schröders „Privatsache“ mit Putin ist nicht privat",0.00384615384615385,0.00769230769230769,0.0115384615384615,0.00384615384615385,0.00384615384615385,0.00384615384615385,0.0115384615384615,0.00384615384615385,0.00384615384615385,0.00384615384615385,0.00384615384615385,0.00769230769230769,0.00384615384615385,0.00384615384615385,0.0115384615384615,0.00384615384615385,0.0115384615384615,0.0115384615384615,0.00384615384615385,0.00384615384615385,0.0807692307692308,0.00384615384615385,0.00769230769230769,0.00384615384615385,0.2,0.00384615384615385,0.0115384615384615,0.0115384615384615,0.00384615384615385,0.0153846153846154,0.00769230769230769,0.265384615384615,0.00769230769230769,0.00384615384615385,0.0307692307692308,0.00384615384615385,0.0538461538461538,0.0115384615384615,0.0115384615384615,0.00769230769230769,0.00769230769230769,0.00384615384615385,0.0115384615384615,0.00384615384615385,0.00384615384615385,0.00384615384615385,0.0730769230769231,0.0153846153846154,0.00384615384615385,0.00384615384615385
"Angela Merkel greift Gerhard Schröder und Autokonzerne an - SPIEGEL ONLINE",0.00823045267489712,0.00823045267489712,0.0123456790123457,0.0246913580246914,0.00823045267489712,0.00411522633744856,0.00823045267489712,0.00411522633744856,0.00411522633744856,0.00411522633744856,0.00823045267489712,0.00411522633744856,0.00823045267489712,0.189300411522634,0.00411522633744856,0.00823045267489712,0.00411522633744856,0.00411522633744856,0.00823045267489712,0.00411522633744856,0.0164609053497942,0.168724279835391,0.00411522633744856,0.0123456790123457,0.0205761316872428,0.00411522633744856,0.00823045267489712,0.0205761316872428,0.00823045267489712,0.00411522633744856,0.00411522633744856,0.152263374485597,0.00823045267489712,0.00411522633744856,0.123456790123457,0.00823045267489712,0.00823045267489712,0.00823045267489712,0.00823045267489712,0.00411522633744856,0.00823045267489712,0.00411522633744856,0.00823045267489712,0.00823045267489712,0.00823045267489712,0.0123456790123457,0.00823045267489712,0.00823045267489712,0.00411522633744856,0.00411522633744856
"Bundestagswahl 2017: Von V-Partei³ bis zur B*: Auch diese Parteien wollen Ihre Stimme haben",0.00139470013947001,0.00139470013947001,0.00278940027894003,0.00557880055788006,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00697350069735007,0.00139470013947001,0.00139470013947001,0.00278940027894003,0.00139470013947001,0.0334728033472803,0.00139470013947001,0.00278940027894003,0.00418410041841004,0.0167364016736402,0.0655509065550907,0.00139470013947001,0.00139470013947001,0.559274755927476,0.00278940027894003,0.00139470013947001,0.00139470013947001,0.0195258019525802,0.00139470013947001,0.00139470013947001,0.191073919107392,0.00139470013947001,0.00139470013947001,0.00418410041841004,0.00278940027894003,0.0167364016736402,0.00139470013947001,0.00418410041841004,0.00278940027894003,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00278940027894003,0.00418410041841004,0.00278940027894003,0.00418410041841004,0.00139470013947001,0.00278940027894003,0.00278940027894003
"Bundestagswahl 2017: Fünf Alternativen zum Wahl-o-Mat",0.0045766590389016,0.0091533180778032,0.0068649885583524,0.034324942791762,0.0068649885583524,0.0068649885583524,0.0022883295194508,0.0068649885583524,0.0022883295194508,0.0045766590389016,0.0068649885583524,0.011441647597254,0.0022883295194508,0.0022883295194508,0.0068649885583524,0.0022883295194508,0.0251716247139588,0.0068649885583524,0.0045766590389016,0.011441647597254,0.0045766590389016,0.0389016018306636,0.0022883295194508,0.0068649885583524,0.0160183066361556,0.0022883295194508,0.0022883295194508,0.0022883295194508,0.308924485125858,0.0045766590389016,0.0045766590389016,0.279176201372998,0.0183066361556064,0.0045766590389016,0.0068649885583524,0.0068649885583524,0.0389016018306636,0.0022883295194508,0.0045766590389016,0.011441647597254,0.0068649885583524,0.0045766590389016,0.0022883295194508,0.0068649885583524,0.0022883295194508,0.0022883295194508,0.0068649885583524,0.0045766590389016,0.0205949656750572,0.011441647597254
"Bundestagswahl im News-Ticker: Seehofer rückt von Obergrenze ab - FOCUS Online",0.00546448087431694,0.00546448087431694,0.00546448087431694,0.0382513661202186,0.0163934426229508,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.0273224043715847,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.0273224043715847,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.0109289617486339,0.00546448087431694,0.00546448087431694,0.0109289617486339,0.00546448087431694,0.0109289617486339,0.0601092896174863,0.0601092896174863,0.00546448087431694,0.0109289617486339,0.00546448087431694,0.0437158469945355,0.00546448087431694,0.00546448087431694,0.0109289617486339,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.0218579234972678,0.453551912568306,0.00546448087431694,0.00546448087431694,0.00546448087431694
"SPD: Ins falsche Thema verbissen",0.00314465408805031,0.00628930817610063,0.0188679245283019,0.0754716981132075,0.00943396226415094,0.00314465408805031,0.0188679245283019,0.00314465408805031,0.00628930817610063,0.00943396226415094,0.00943396226415094,0.0471698113207547,0.00314465408805031,0.00628930817610063,0.00314465408805031,0.00628930817610063,0.0566037735849057,0.0157232704402516,0.00314465408805031,0.0188679245283019,0.00314465408805031,0.0188679245283019,0.00314465408805031,0.00628930817610063,0.0723270440251572,0.00628930817610063,0.00628930817610063,0.00314465408805031,0.00628930817610063,0.00314465408805031,0.00943396226415094,0.254716981132075,0.00314465408805031,0.0220125786163522,0.144654088050314,0.0125786163522013,0.00943396226415094,0.00943396226415094,0.00628930817610063,0.0125786163522013,0.00314465408805031,0.00628930817610063,0.0157232704402516,0.00628930817610063,0.00314465408805031,0.00628930817610063,0.00314465408805031,0.00943396226415094,0.00628930817610063,0.00314465408805031
"Wahlkampf in Österreich: Kanzler Kern in Not",0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0277777777777778,0.0277777777777778,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0277777777777778,0.0138888888888889,0.0277777777777778,0.0138888888888889,0.0138888888888889,0.0416666666666667,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0416666666666667,0.0138888888888889,0.0277777777777778,0.0833333333333333,0.0138888888888889,0.0138888888888889,0.0416666666666667,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0277777777777778,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0416666666666667,0.0555555555555556,0.0138888888888889
"""Off Bär"": Peter Altmaier vertippt sich in Tweet - Video - FOCUS Online",0.00591715976331361,0.0177514792899408,0.0118343195266272,0.0118343195266272,0.0118343195266272,0.00591715976331361,0.0236686390532544,0.00591715976331361,0.153846153846154,0.0118343195266272,0.0177514792899408,0.0236686390532544,0.00591715976331361,0.0177514792899408,0.0118343195266272,0.0177514792899408,0.0177514792899408,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.0118343195266272,0.00591715976331361,0.00591715976331361,0.0118343195266272,0.00591715976331361,0.00591715976331361,0.0236686390532544,0.00591715976331361,0.0177514792899408,0.0118343195266272,0.0118343195266272,0.153846153846154,0.00591715976331361,0.0236686390532544,0.0591715976331361,0.0118343195266272,0.0118343195266272,0.00591715976331361,0.0118343195266272,0.0236686390532544,0.00591715976331361,0.00591715976331361,0.0177514792899408,0.0118343195266272,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.0236686390532544,0.0769230769230769,0.0236686390532544
"Facebook kennzeichnet Nachrichten mit Herausgeber-Logos",0.0170454545454545,0.0113636363636364,0.0170454545454545,0.00568181818181818,0.00568181818181818,0.0113636363636364,0.00568181818181818,0.0170454545454545,0.00568181818181818,0.0113636363636364,0.00568181818181818,0.0284090909090909,0.0170454545454545,0.0284090909090909,0.00568181818181818,0.00568181818181818,0.00568181818181818,0.00568181818181818,0.00568181818181818,0.0113636363636364,0.00568181818181818,0.0227272727272727,0.00568181818181818,0.0113636363636364,0.00568181818181818,0.0284090909090909,0.0852272727272727,0.00568181818181818,0.0113636363636364,0.00568181818181818,0.0170454545454545,0.0681818181818182,0.00568181818181818,0.00568181818181818,0.0170454545454545,0.00568181818181818,0.0113636363636364,0.0113636363636364,0.00568181818181818,0.0113636363636364,0.00568181818181818,0.0227272727272727,0.00568181818181818,0.0170454545454545,0.0284090909090909,0.00568181818181818,0.00568181818181818,0.0170454545454545,0.3125,0.00568181818181818
"Bundestagswahl: Kanzleramtsmitarbeiter machen CDU-Wahlkampf",0.0037593984962406,0.0075187969924812,0.0112781954887218,0.0037593984962406,0.0037593984962406,0.0112781954887218,0.018796992481203,0.0075187969924812,0.0676691729323308,0.0037593984962406,0.0112781954887218,0.0037593984962406,0.0225563909774436,0.0075187969924812,0.0037593984962406,0.0150375939849624,0.0263157894736842,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.394736842105263,0.0075187969924812,0.0075187969924812,0.0112781954887218,0.0075187969924812,0.0037593984962406,0.0112781954887218,0.0037593984962406,0.0037593984962406,0.0075187969924812,0.0451127819548872,0.018796992481203,0.0075187969924812,0.093984962406015,0.0075187969924812,0.0112781954887218,0.0037593984962406,0.0037593984962406,0.0037593984962406,0.0037593984962406,0.0075187969924812,0.0037593984962406,0.0075187969924812,0.0037593984962406,0.0037593984962406,0.018796992481203,0.0150375939849624,0.0150375939849624,0.0075187969924812
"SPD-Wahlkampf: Martin Schulz heizt Bremen ein",0.00192307692307692,0.00192307692307692,0.00192307692307692,0.0192307692307692,0.00384615384615385,0.00192307692307692,0.00384615384615385,0.00961538461538462,0.00192307692307692,0.00384615384615385,0.00576923076923077,0.0115384615384615,0.0173076923076923,0.00192307692307692,0.00192307692307692,0.00192307692307692,0.117307692307692,0.00769230769230769,0.00192307692307692,0.00192307692307692,0.00769230769230769,0.00192307692307692,0.00384615384615385,0.00192307692307692,0.00384615384615385,0.0115384615384615,0.00384615384615385,0.025,0.00192307692307692,0.00192307692307692,0.00384615384615385,0.209615384615385,0.00384615384615385,0.163461538461538,0.271153846153846,0.00384615384615385,0.00769230769230769,0.00769230769230769,0.00384615384615385,0.00192307692307692,0.00192307692307692,0.00192307692307692,0.00192307692307692,0.0115384615384615,0.00576923076923077,0.00384615384615385,0.00384615384615385,0.00192307692307692,0.00192307692307692,0.00576923076923077
